id,saleprice
2736,146785.03623241233
2737,125341.37737569821
2738,131362.30488593518
2739,155483.80948385777
2740,138251.45534188303
2741,150813.87090614514
2742,151193.36354886816
2743,155002.4160766955
2744,156608.25761420612
2745,138260.07261263527
2746,140780.3929704415
2747,159622.1186792524
2748,122197.77165023635
2749,129944.86443097325
2750,137611.02367045573
2751,141434.9541560455
2752,234801.6490069586
2753,148102.2937371762
2754,187858.59358405368
2755,122819.2243307776
2756,89013.75828957796
2757,53684.87820318741
2758,86730.58459824618
2759,158569.89941148084
2760,126608.67825158776
2761,144753.8011530503
2762,142743.46879538614
2763,180337.7539131603
2764,167776.68240274326
2765,289645.14084072574
2766,136761.19918519421
2767,92198.10978306233
2768,128080.37284679359
2769,125720.52983321075
2770,145616.70853939146
2771,119024.46964740248
2772,123443.52324891448
2773,153089.34073209838
2774,134896.60020448372
2775,119681.99985231605
2776,138427.51254888863
2777,150156.76347534714
2778,119088.08821434481
2779,120316.06529451685
2780,97748.31120874314
2781,95121.22826182762
2782,94226.25550545471
2783,99724.27583692287
2784,122774.37213324879
2785,144181.27137353332
2786,68124.79932880809
2787,117402.29607243826
2788,75939.60337505848
2789,182253.9193029926
2790,88680.6695736519
2791,122622.55398918915
2792,65955.66343004223
2793,167954.06983789252
2794,97874.37645826723
2795,126523.45530374328
2796,96341.25284265385
2797,197839.37086786723
2798,120051.98657661644
2799,120332.66748807907
2800,59855.1850578856
2801,101415.6339174198
2802,130791.75285177596
2803,156497.11683808203
2804,145792.55814316042
2805,93720.94262813617
2806,78559.04642742367
2807,156948.3249624886
2808,148348.9636704369
2809,138802.86498547456
2810,132597.7290501659
2811,156992.45446792184
2812,151480.97497019585
2813,145652.8010766604
2814,145438.14359273468
2815,93577.03948765536
2816,250561.10226862575
2817,138657.45890984128
2818,131364.85425793866
2819,169982.14046877684
2820,130383.28400315197
2821,108233.54242565062
2822,218094.03314659087
2823,250044.21836988378
2824,166642.09751744356
2825,155654.2635391734
2826,133030.0371297472
2827,138415.84573805297
2828,190126.67805035858
2829,180487.7770339179
2830,216971.34029958994
2831,180434.75112627092
2832,240107.30331416332
2833,284770.96084435045
2834,204745.55508441382
2835,217830.97361037412
2836,190289.29414337818
2837,158045.92191260602
2838,143621.0351171409
2839,180203.2939716976
2840,209568.97701567307
2841,197577.79269949498
2842,220970.10197367854
2843,151685.62530834365
2844,155956.66165618654
2845,122869.29942297871
2846,203129.59257465773
2847,200192.6023988826
2848,210925.77722410782
2849,208053.70798996268
2850,286184.15433212335
2851,240762.84866533242
2852,221794.70779394914
2853,231470.9536770293
2854,140815.287997956
2855,204909.7977284341
2856,201976.64179710348
2857,186742.5742070282
2858,202473.6595104259
2859,123866.17886373351
2860,122151.8252972547
2861,119786.30998816114
2862,189499.32108133627
2863,117126.52011253282
2864,229315.65589640266
2865,142485.81567662375
2866,131552.81849630456
2867,99215.6768845595
2868,94142.89236245147
2869,111084.61936538768
2870,127630.50021091138
2871,100963.8033012884
2872,48119.294294536085
2873,99794.928118543
2874,149977.27180088384
2875,116693.11154699327
2876,157614.98762725445
2877,144497.70495313365
2878,168668.89107700545
2879,140343.2222070055
2880,101672.20383865607
2881,150110.13155934995
2882,182164.73139121098
2883,183778.6818199163
2884,206779.78555500493
2885,196329.52429548078
2886,212471.8785100942
2887,88944.64621445943
2888,122656.38074903945
2889,52214.2738883666
2890,80981.92790673462
2891,122456.38431411854
2892,54009.744820355394
2893,93398.83635522796
2894,57222.41315858078
2895,311940.4658883547
2896,282714.8148949057
2897,206217.25906831992
2898,142954.46397580538
2899,224856.5874442203
2900,156965.40961259804
2901,212938.56172176087
2902,186496.39935199055
2903,352239.5639187639
2904,330649.6301333583
2905,96214.03045747767
2906,199347.49653436095
2907,116311.0056736985
2908,139072.04903330433
2909,138113.54569211777
2910,77160.82122104541
2911,81987.88476544622
2912,145711.792952009
2913,86214.17705952749
2914,73649.12193062608
2915,76776.23650452106
2916,81892.34155607704
2917,156082.00917431564
2918,112479.78137660255
2919,217847.76430594042
